pathway,pval,padj,log2err,ES,NES,size,leadingEdge
WP_16P112_PROXIMAL_DELETION_SYNDROME,0.8183391003460208,1,0.048214971002556443,0.22290989044083875,0.8157716368676041,70,
WP_1Q211_COPY_NUMBER_VARIATION_SYNDROME,0.008477487162472177,0.03760575204206759,0.3807304007227924,0.5931775140609177,1.7184457674263036,23,
WP_22Q112_COPY_NUMBER_VARIATION_SYNDROME,0.011691837673700356,0.04788316922797614,0.3807304007227924,0.37220615072924057,1.469537062087128,106,
WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME,0.15397631133671744,0.3321849601952789,0.1446305280344838,0.3402385969609147,1.2187054594735025,59,
WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION,0.9689922480620154,1,0.04567904149300621,0.21068528307101622,0.5724911197940556,18,
WP_7OXOC_AND_7BETAHC_PATHWAYS,0.5789473684210527,0.8490654571048721,0.06674261342419166,0.3036388847951396,0.9142073891985746,27,
WP_7Q1123_COPY_NUMBER_VARIATION_SYNDROME,0.7721088435374149,1,0.05009228744021063,0.22079597516192864,0.8488340298051708,92,
WP_ACUTE_VIRAL_MYOCARDITIS,1.1442828762377362e-9,7.286498057075133e-8,0.7881868108002371,0.6342754387651378,2.3767245856591592,80,
WP_ADIPOGENESIS,1.0122270822215779e-5,1.722531258883961e-4,0.5933254763964051,0.47885493394987105,1.917034232309697,122,
WP_AGERAGE_PATHWAY,9.853918228113227e-5,0.0010457868054997586,0.5384340963099162,0.5337371372594873,1.9156129338310255,63,
WP_AIRWAY_SMOOTH_MUSCLE_CELL_CONTRACTION,0.8550420168067226,1,0.05513517633852569,-0.26117116602874185,-0.7078419864613688,16,
WP_ALLOGRAFT_REJECTION,1.2700694749038672e-11,1.4747747902707258e-9,0.8753251320246591,0.676568162843835,2.4907733169482436,74,
WP_ALPHA_6_BETA_4_SIGNALING_PATHWAY,0.030069452872063605,0.09778764410124144,0.35248785758361917,0.4886692378335208,1.533188223856606,33,
WP_ALZHEIMERS_DISEASE,0.6959152798789713,0.9506828806097505,0.04949048661354951,0.2070598198274919,0.9119708799746393,255,
WP_ALZHEIMERS_DISEASE_AND_MIRNA_EFFECTS,0.759090909090909,0.996969696969697,0.04558782025712307,0.20341607384586216,0.9005944747310318,268,
WP_AMINO_ACID_METABOLISM,0.4872665534804754,0.7579701943029618,0.07200331366198796,0.25995569964817883,0.9803094442344298,82,
WP_AMPACTIVATED_PROTEIN_KINASE_AMPK_SIGNALING,0.6055846422338569,0.8745582492761984,0.06266182309324915,0.25990727710689365,0.9328219958221015,63,
WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS,0.008878392964905163,0.03912041900161337,0.3807304007227924,0.6501155320096541,1.7502416522314024,17,
WP_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,0.9073756432246999,1,0.04310368287904025,0.22215543764968182,0.7279121104539849,38,
WP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,0.008588807694911627,0.03792909706880437,0.3807304007227924,0.4091263625090037,1.5464378361823623,84,
WP_ANGIOGENESIS,4.941639873122546e-4,0.003723205003642712,0.47727081536286214,0.6566579995265909,1.921503843457963,24,
WP_ANGIOPOIETINLIKE_PROTEIN_8_REGULATORY_PATHWAY,0.5627009646302251,0.8346417370807615,0.06224904294985801,0.2352871602424727,0.9514395223904492,128,
WP_ANGIOTENSIN_II_RECEPTOR_TYPE_1_PATHWAY,0.014268246960032302,0.05577330593881934,0.3807304007227924,0.5602978328298003,1.6633875542641443,26,
WP_ANTIVIRAL_AND_ANTIINFLAMMATORY_EFFECTS_OF_NRF2_ON_SARSCOV2_PATHWAY,1.8715290927869105e-4,0.001759237347219696,0.5188480777437918,0.6699665835008903,1.9889673160787904,26,
WP_APOPTOSIS,8.102635604964709e-6,1.4409551967748047e-4,0.5933254763964051,0.5298297068588893,2.002678831046886,84,
WP_APOPTOSISRELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER,5.028742853042673e-4,0.003766667532106715,0.47727081536286214,0.5491609479611956,1.9194100621506691,52,
WP_APOPTOSIS_MODULATION_AND_SIGNALING,1.1165644119044018e-8,5.247852735950689e-7,0.7477396631498854,0.5960661976688905,2.2489349638578813,85,
WP_APOPTOSIS_MODULATION_BY_HSP70,0.00397575844111804,0.021053212002499554,0.40701791892395395,0.6569397022338797,1.8155761268598003,19,
WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY,0.030741053292048858,0.09901060416224168,0.35248785758361917,0.3809494013221696,1.4024582533300238,74,
WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY_WP2586,0.017779098446580564,0.06646958396505688,0.35248785758361917,0.4632651452542183,1.5491871700762514,44,
WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY_WP2873,0.012148880823122338,0.049345454207496905,0.3807304007227924,0.5108694627199086,1.647207715091883,35,
WP_ATM_SIGNALING_IN_DEVELOPMENT_AND_DISEASE,0.5492227979274611,0.8225840691265616,0.0668966276500666,0.28029629812320106,0.9334823614292265,42,
WP_ATM_SIGNALING_PATHWAY,0.12173913043478261,0.28008513225904536,0.16693384871319314,0.39833986447609837,1.295823724595838,37,
WP_AUTOPHAGY,0.9605026929982047,1,0.04258777792732544,0.20696414569819654,0.6292234703076452,29,
WP_BASE_EXCISION_REPAIR,0.9910394265232975,1,0.04107132824974676,0.17839321357285431,0.5527645833297145,31,
WP_BDNFTRKB_SIGNALING,0.814317673378076,1,0.06037863579204014,-0.23628668562796037,-0.7909810985520097,33,
WP_BIOMARKERS_FOR_PYRIMIDINE_METABOLISM_DISORDERS,0.7926356589147286,1,0.05490737032909582,0.29316232859959934,0.7609561419216467,15,
WP_BLADDER_CANCER,0.009256651108652184,0.040315308284748684,0.3807304007227924,0.504027971308973,1.6514926134822006,38,
WP_BLOOD_CLOTTING_CASCADE,0.021020453127608058,0.07563275167888943,0.35248785758361917,0.6010509555468586,1.633224350456044,18,
WP_BMP_SIGNALING_IN_EYELID_DEVELOPMENT,2.853265386271314e-4,0.002448846031521554,0.49849310876659025,0.7116082100856932,1.9806674822367105,20,
WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY,0.8274193548387097,1,0.044507053776927666,0.20745287159760423,0.8508709193755332,142,
WP_BREAST_CANCER_PATHWAY,3.764724155697305e-4,0.003008730964917603,0.49849310876659025,0.4049152429239783,1.6672318554690981,145,
WP_BURN_WOUND_HEALING,4.97410477774534e-21,2.4547207078173256e-18,1.1866509527928102,0.7452144895131296,2.8906694634726766,96,
WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY,5.380759794517517e-7,1.3794311473217634e-5,0.6594443980379349,0.5408612393659649,2.102752290925804,97,
WP_CALCIUM_REGULATION_IN_CARDIAC_CELLS,0.782608695652174,1,0.04697587278218445,0.2121084759971133,0.8740731977126825,149,
WP_CAMKK2_PATHWAY,0.21847246891651864,0.42723822137515544,0.12210792028708148,0.37170556182693637,1.1775202033487746,34,
WP_CANCER_IMMUNOTHERAPY_BY_PD1_BLOCKADE,0.001533651020223155,0.009723763847351739,0.45505986738722953,0.6508378262975577,1.870937475564585,22,
WP_CANNABINOID_RECEPTOR_SIGNALING,0.4567627494456763,0.7269220686814215,0.08971046527429813,-0.31522776695187027,-1.0000167301267209,27,
WP_CANONICAL_AND_NONCANONICAL_NOTCH_SIGNALING,0.23411978221415608,0.45339437661857196,0.11881503941226282,0.3937907316713813,1.185639964837773,27,
WP_CANONICAL_AND_NONCANONICAL_TGFB_SIGNALING,0.1297709923664122,0.29512435360748585,0.16957064440562838,0.49399787324100425,1.3299415431398967,17,
WP_CARDIAC_HYPERTROPHIC_RESPONSE,0.4106529209621993,0.6777833327586801,0.0815265143256594,0.288470066373272,1.0229223790952109,55,
WP_CARDIAC_PROGENITOR_DIFFERENTIATION,0.001638995787788322,0.010174143663818074,0.45505986738722953,0.5383661617903553,1.7929431083701197,42,
WP_CCL18_SIGNALING_PATHWAY,1.5010709096776936e-4,0.0014596620569969296,0.5188480777437918,0.6144870113177893,2.0134215123747357,38,
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE,2.3515337895245247e-4,0.002108174346288115,0.5188480777437918,0.7572404696829647,2.015093086526091,16,
WP_CELL_CYCLE,6.871937095905791e-4,0.004987207289455159,0.47727081536286214,0.41391515053662237,1.6596798001926854,120,
WP_CELL_DIFFERENTIATION_EXPANDED_INDEX,0.11275415896487985,0.26359832635983266,0.1797823162983236,0.4639104429932689,1.3335848010546583,22,
WP_CELL_DIFFERENTIATION_INDEX,0.37072243346007605,0.6303239307925841,0.09284812141598782,0.39809320292124495,1.059366070774698,16,
WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR,0.011756597569233399,0.04804870310904085,0.3807304007227924,0.5453670192484643,1.6709915900672019,30,
WP_CHEMOKINE_SIGNALING_PATHWAY,3.395870367855054e-8,1.289124635797284e-6,0.7195128263389107,0.49732465242336976,2.048609638843424,150,
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY,0.04918734419294316,0.14216078687682254,0.3217759180753611,-0.5603082765336316,-1.4975926917024722,15,
WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS,0.6252873563218391,0.8931383801586905,0.07473852274390924,-0.25447786539703304,-0.9076490460777918,46,
WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER,0.021280358485871252,0.07593267448007043,0.35248785758361917,0.4080400562201162,1.4963092345434745,73,
WP_CILIARY_LANDSCAPE,0.7972350230414746,1,0.04397592780263451,0.20331824497451484,0.8737570993959075,207,
WP_CILIOPATHIES,0.5172413793103449,0.7908865087208526,0.06736238681662789,0.23639273840284203,0.9780090139453188,159,
WP_CIRCADIAN_RHYTHM_GENES,0.701058201058201,0.9554258787430482,0.07608371609517249,-0.20500638555161124,-0.9232751813437706,184,
WP_CLEAR_CELL_RENAL_CELL_CARCINOMA_PATHWAYS,0.07179487179487179,0.18846153846153846,0.21925034670375515,0.3463450554168444,1.3091336739746224,84,
WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME,0.43862815884476536,0.7068179473955648,0.08063884959506612,0.3269769301206359,1.0018495455234888,30,
WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION,0.17966903073286053,0.3706025774991292,0.1596467019199062,-0.34297533588199713,-1.1826672767564161,41,
WP_COMPLEMENT_ACTIVATION,1.762024920261173e-5,2.718564683847517e-4,0.5756102610711286,0.7869863346883391,2.174984395929173,19,
WP_COMPLEMENT_AND_COAGULATION_CASCADES,5.116404011201598e-10,3.740659821522947e-8,0.8012155746177786,0.7092984757030434,2.4935246029261995,54,
WP_COMPLEMENT_SYSTEM,7.67848413523888e-14,1.4083494793019081e-11,0.9545416307257243,0.683244134535167,2.5778539850375934,85,
WP_COMPLEMENT_SYSTEM_IN_NEURONAL_DEVELOPMENT_AND_PLASTICITY,4.6755060909803805e-12,6.15296601573018e-10,0.8870749883998732,0.640149525242292,2.488763813647025,97,
WP_CONGENITAL_GENERALIZED_LIPODYSTROPHY_CGL,0.09496124031007752,0.22916074373116507,0.20207170902115992,0.5450565378270527,1.4147933744943346,15,
WP_CONSTITUTIVE_ANDROSTANE_RECEPTOR_PATHWAY,0.2828096118299446,0.5198009066595071,0.10755437526516934,0.3967626517043352,1.140557730334865,22,
WP_COPPER_HOMEOSTASIS,7.472325121697063e-7,1.75599640359881e-5,0.6594443980379349,0.6520241796829583,2.2789343923585745,52,
WP_CORTICOTROPINRELEASING_HORMONE_SIGNALING_PATHWAY,0.38169257340241797,0.6412435233160622,0.0857844408075645,0.2748278115947202,1.0369148207918428,85,
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE,1.48155645828632e-5,2.397206925128849e-4,0.5933254763964051,0.7677611244757794,2.13696170423827,20,
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,2.742850259077895e-5,3.839990362709053e-4,0.5756102610711286,0.49870983536009644,1.9060969287065928,88,
WP_CYTOSOLIC_DNASENSING_PATHWAY,0.013707604722823407,0.05422607559690062,0.3807304007227924,0.4278264747522368,1.5354935440294766,63,
WP_DEREGULATION_OF_RAB_AND_RAB_EFFECTOR_GENES_IN_BLADDER_CANCER,0.08745247148288973,0.21660122798898912,0.2089550275493539,0.5345039834047092,1.4223688838638369,16,
WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY,4.180715103211906e-4,0.003261949254442807,0.49849310876659025,0.6469476941835147,1.9478544813079097,27,
WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM,3.4930254484847657e-9,1.970066352945408e-7,0.7749390301364363,0.6827434921306181,2.445528604666721,59,
WP_DIFFERENTIATION_OF_WHITE_AND_BROWN_ADIPOCYTE,0.022261362094457025,0.07847130138296102,0.35248785758361917,0.5567098847172712,1.6003516456011664,22,
WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALING_BY_CNV,0.0032772141277850448,0.01807044884985385,0.4317076958033464,-0.5358419981234535,-1.7937569829615443,33,
WP_DNA_DAMAGE_RESPONSE,0.01807430868170693,0.06706519800317572,0.35248785758361917,0.40987140486739093,1.4761925165372172,65,
WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT,7.615218129306101e-4,0.005407352729226707,0.47727081536286214,0.43375022302800575,1.7111675678345628,108,
WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR,0.3321976149914821,0.5839341869930416,0.09284812141598782,0.2878847140999725,1.0689133290257993,76,
WP_DNA_IRDOUBLE_STRAND_BREAKS_AND_CELLULAR_RESPONSE_VIA_ATM,0.06097560975609756,0.1667117086683332,0.24133997681509095,0.39326678977626045,1.375969589680937,53,
WP_DNA_MISMATCH_REPAIR,0.9891774891774892,1,0.0497903187820785,-0.16145239452679588,-0.4911793144170181,23,
WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK,0.9526916802610114,1,0.03855791019984891,0.18974329830286252,0.7542164644312153,113,
WP_DNA_REPLICATION,0.05008635578583765,0.14412604420006345,0.26635065708852557,0.4269543994193573,1.4219039054786187,42,
WP_DOPAMINERGIC_NEUROGENESIS,0.02174849251859064,0.07707634511974493,0.35248785758361917,0.5462015993255694,1.6215392764392658,26,
WP_DRUG_INDUCTION_OF_BILE_ACID_PATHWAY,0.16159695817490494,0.34597873691677045,0.15016980212840597,0.48816194713989014,1.2990480622338527,16,
WP_EBOLA_VIRUS_INFECTION_IN_HOST,3.383133554538382e-8,1.289124635797284e-6,0.7195128263389107,0.5268159019687952,2.130353962373447,127,
WP_EBSTEINBARR_VIRUS_LMP1_SIGNALING,0.028422515202167455,0.09429587396483792,0.35248785758361917,0.563589204255116,1.5920476839978563,21,
WP_ECTODERM_DIFFERENTIATION,4.130436136120076e-5,5.364132192566467e-4,0.557332238758646,0.44668307296931264,1.8112937792655543,132,
WP_EFFECT_OF_PROGERIN_ON_GENES_INVOLVED_IN_HUTCHINSONGILFORD_PROGERIA_SYNDROME,0.988909426987061,1,0.04258777792732544,0.18111863814537077,0.520654507063747,22,
WP_EGFEGFR_SIGNALING_PATHWAY,0.021034640664493565,0.07563275167888943,0.35248785758361917,0.3361359569492035,1.386535628042621,162,
WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE,0.0031970857328764497,0.017777597849853836,0.4317076958033464,0.431609033311131,1.631419044857413,84,
WP_EICOSANOID_METABOLISM_VIA_CYCLOOXYGENASES_COX,0.0066822748300497505,0.03163263912354486,0.40701791892395395,0.5492635264732919,1.669900364022093,29,
WP_EICOSANOID_METABOLISM_VIA_LIPOOXYGENASES_LOX,0.00982237462663342,0.041518988250480456,0.3807304007227924,0.5311802392570723,1.614922586598983,29,
WP_EICOSANOID_SYNTHESIS,0.030746454078750835,0.09901060416224168,0.35248785758361917,0.5202256149041998,1.5237226006787865,25,
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,0.0671462829736211,0.1786344509298222,0.27128855468895297,-0.31420825451799617,-1.2671492743233677,84,
WP_EMBRYONIC_STEM_CELL_PLURIPOTENCY_PATHWAYS,1.2220327709650891e-4,0.0012498925854326872,0.5188480777437918,0.4606305024242101,1.817211691560919,108,
WP_ENDOCHONDRAL_OSSIFICATION,6.789085501345832e-7,1.63434814386057e-5,0.6594443980379349,0.6165669196814724,2.2030991604006864,60,
WP_ENDOCHONDRAL_OSSIFICATION_WITH_SKELETAL_DYSPLASIAS,6.789085501345832e-7,1.63434814386057e-5,0.6594443980379349,0.6165669196814724,2.2030991604006864,60,
WP_ENDODERM_DIFFERENTIATION,8.553948614272879e-4,0.005966605853206595,0.47727081536286214,0.4042548746256839,1.6443222026758586,133,
WP_ENDOMETRIAL_CANCER,0.01788504890493513,0.06661337082706027,0.35248785758361917,0.418794254206193,1.5030763909191358,63,
WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION,1,1,0.039921862429271364,0.16058060941631339,0.540697303693449,46,
WP_ENDOTHELIN_PATHWAYS,0.8486486486486486,1,0.048408761881695135,0.24154096232065925,0.7578290801582843,33,
WP_ENERGY_METABOLISM,0.38636363636363635,0.6452468850946008,0.0857844408075645,0.3051848086448587,1.0371817873049465,47,
WP_ENVELOPE_PROTEINS_AND_THEIR_POTENTIAL_ROLES_IN_EDMD_PHYSIOPATHOLOGY,0.7095070422535211,0.9651441549429057,0.05559470977588687,0.2554857835246797,0.8543601909790092,44,
WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER,4.7277918953647384e-5,6.099778563039212e-4,0.557332238758646,0.4326862422768705,1.7820937891766282,151,
WP_EPO_RECEPTOR_SIGNALING,0.05555555555555555,0.15555555555555553,0.2616635217115731,0.5023535698957025,1.4913651758822781,26,
WP_ERBB_SIGNALING_PATHWAY,0.7474402730375427,0.9889055623164272,0.051740545987316304,0.22474468462800878,0.8589867749515332,88,
WP_ERK_PATHWAY_IN_HUNTINGTONS_DISEASE,0.29457364341085274,0.535933983495874,0.10797236031734525,0.434207704461087,1.1270650671854943,15,
WP_ESTROGEN_SIGNALING_PATHWAY,0.31190926275992437,0.5582129507598284,0.10282184284081514,0.3957786916093891,1.1180103248876416,21,
WP_ETHANOL_EFFECTS_ON_HISTONE_MODIFICATIONS,0.24187725631768953,0.46310931519992155,0.11623414877971643,0.3786983596517243,1.1603227768013913,30,
WP_EUKARYOTIC_TRANSCRIPTION_INITIATION,0.9084628670120898,1,0.04336369878832656,0.21918345516134785,0.7299557314178321,42,
WP_EXERCISEINDUCED_CIRCADIAN_REGULATION,0.07760141093474426,0.1999806595106856,0.21392785549235627,0.3979430303458805,1.3399296734127302,46,
WP_EXTRACELLULAR_VESICLEMEDIATED_SIGNALING_IN_RECIPIENT_CELLS,0.0013908396800521392,0.00903130765928593,0.45505986738722953,0.5930045838135267,1.8028842671116807,29,
WP_EXTRACELLULAR_VESICLES_IN_THE_CROSSTALK_OF_CARDIAC_CELLS,4.455655748297408e-4,0.003449201743976111,0.49849310876659025,0.7194295408150346,1.9882785205703206,19,
WP_FACTORS_AND_PATHWAYS_AFFECTING_INSULINLIKE_GROWTH_FACTOR_IGF1AKT_SIGNALING,0.11478260869565217,0.26656572890025576,0.1723243449009459,0.40699534999783854,1.3239805436521435,37,
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_4,0.6453488372093024,0.9079961544199308,0.06464845684219278,0.31657854513335393,0.8602328703950161,18,
WP_FAMILIAL_PARTIAL_LIPODYSTROPHY_FPLD,0.1867145421903052,0.38154710795410196,0.13427345288320233,0.4014675804080521,1.2205632203016379,29,
WP_FARNESOID_X_RECEPTOR_PATHWAY,0.1182170542635659,0.27293621651026795,0.1797823162983236,0.5244935296360513,1.3614183468975964,15,
WP_FAS_LIGAND_PATHWAY_AND_STRESS_INDUCTION_OF_HEAT_SHOCK_PROTEINS,0.008934926571241064,0.039281837531469625,0.3807304007227924,0.4901800328469105,1.6324668490137109,42,
WP_FATTY_ACID_BETAOXIDATION,0.09042553191489362,0.22141189397060843,0.19782202131510335,0.4342096995294126,1.3584183848479185,32,
WP_FATTY_ACID_BIOSYNTHESIS,0.8743068391866913,1,0.048214971002556443,0.24767795209811103,0.7119899055153994,22,
WP_FATTY_ACID_TRANSPORTERS,0.32563025210084034,0.5764969664996044,0.10672988436460558,-0.406316279020972,-1.1012231037868299,16,
WP_FERROPTOSIS,0.0016883154553726488,0.010382351118086008,0.45505986738722953,0.47734357269865946,1.713213224093315,63,
WP_FGF23_SIGNALING_IN_HYPOPHOSPHATEMIC_RICKETS_AND_RELATED_DISORDERS,0.14885496183206107,0.3254038700514823,0.15740289930528326,0.4803660937489248,1.2932420534548585,17,
WP_FGFR3_SIGNALING_IN_CHONDROCYTE_PROLIFERATION_AND_TERMINAL_DIFFERENTIATION,0.3103448275862069,0.5571401840012474,0.10063338942303625,0.36448705288868377,1.0974113451999485,27,
WP_FIBRIN_COMPLEMENT_RECEPTOR_3_SIGNALING_PATHWAY,7.950304727036906e-5,8.967943732097629e-4,0.5384340963099162,0.624083471793313,2.0448651712449815,38,
WP_FLUOROPYRIMIDINE_ACTIVITY,0.4666666666666667,0.7335805303449472,0.077274697304471,0.31425765484969503,0.9859759902392111,33,
WP_FOCAL_ADHESION,6.570763307313582e-5,7.813666728094586e-4,0.5384340963099162,0.4078936778915825,1.7294181359032397,192,
WP_FOCAL_ADHESION_PI3KAKTMTORSIGNALING_PATHWAY,4.91463767637592e-9,2.6948596592127966e-7,0.7614608014455848,0.44406138675818835,1.9761433893423062,282,
WP_FOLATE_METABOLISM,0.005232548532819688,0.026282572019811868,0.40701791892395395,0.4606192419507219,1.6498986003295144,59,
WP_FOLLICLE_STIMULATING_HORMONE_FSH_SIGNALING_PATHWAY,0.7870370370370371,1,0.05312980547054692,0.2670010395836807,0.7735067420709391,23,
WP_FOXA2_PATHWAY,0.20736434108527133,0.4109811338376763,0.13214726060877433,0.45068987479497297,1.2246510403588404,18,
WP_FRAGILE_X_SYNDROME,0.45707070707070707,0.7269220686814215,0.09721508088464663,-0.23539858237900224,-0.9980272476324679,119,
WP_G13_SIGNALING_PATHWAY,0.18524871355060035,0.3793370960050675,0.13145761164276346,0.3692399627339008,1.2098476786393861,38,
WP_G1_TO_S_CELL_CYCLE_CONTROL,0.07142857142857142,0.1877496671105193,0.22205604614524838,0.3668505769055146,1.320773375315167,64,
WP_GABA_RECEPTOR_SIGNALING,0.40625,0.6722024308466051,0.09688777032754396,-0.3124258388568224,-1.020102470812657,30,
WP_GALANIN_RECEPTOR_PATHWAY,0.006537688679077731,0.031098443796518323,0.40701791892395395,0.6650567674206517,1.7904664603840161,17,
WP_GASTRIC_CANCER_NETWORK_1,0.02479601330164195,0.0852740945251589,0.35248785758361917,0.5427672229429438,1.588238178381681,24,
WP_GASTRIC_CANCER_NETWORK_2,0.004347333862365842,0.0227629629822551,0.40701791892395395,0.5640377922905389,1.7477128697519837,31,
WP_GASTRIN_SIGNALING_PATHWAY,0.0030608386449748996,0.017252349707944824,0.4317076958033464,0.40413502383896016,1.598505029762518,110,
WP_GDNFRET_SIGNALING_AXIS,0.007636293166255377,0.03503934478908554,0.40701791892395395,0.5999636027176275,1.7246913792406964,22,
WP_GENES_ASSOCIATED_WITH_THE_DEVELOPMENT_OF_RHEUMATOID_ARTHRITIS,0.09923664122137404,0.2368719827944285,0.19578900214894943,0.5193725768541038,1.398255344287496,17,
WP_GENES_CONTROLLING_NEPHROGENESIS,1.4050699483193044e-7,4.3337626218473546e-6,0.6901324587967956,0.6971872166886296,2.31315387217594,41,
WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR,0.764102564102564,0.9982385582650307,0.05080541390663644,0.22260993105063098,0.8504687061163246,89,
WP_GLIOBLASTOMA_SIGNALING_PATHWAYS,0.03548075948492262,0.1108310473005854,0.3217759180753611,0.36780316006039815,1.3870090631382772,82,
WP_GLUCOCORTICOID_RECEPTOR_PATHWAY,1.1515405395160187e-8,5.286374476754932e-7,0.7477396631498854,0.6408512490401121,2.308089334391638,65,
WP_GLUTATHIONE_METABOLISM,0.64656964656964655,0.9090658706043321,0.06799225915440577,-0.2909470495457903,-0.8576424251060797,20,
WP_GLYCEROLIPIDS_AND_GLYCEROPHOSPHOLIPIDS,0.6088794926004228,0.8759992628927947,0.07182762936038092,-0.29928901484344533,-0.8933294527781787,21,
WP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PATHWAY,0.5117967332123412,0.7831680243109779,0.0728938564822936,0.3160020210762092,0.9514307855018788,27,
WP_GLYCOGEN_SYNTHESIS_AND_DEGRADATION,0.31046312178387653,0.5571401840012474,0.09721508088464663,0.33484928322999485,1.0971635491736467,38,
WP_GLYCOLYSIS_AND_GLUCONEOGENESIS,0.14482758620689656,0.31978708632261055,0.15114876138548375,0.3856683079730816,1.2772502484114046,40,
WP_GLYCOSAMINOGLYCAN_DEGRADATION,0.9866920152091255,1,0.04397592780263451,0.1899489972935872,0.5054733952599281,16,
WP_GLYCOSYLATION_AND_RELATED_CONGENITAL_DEFECTS,0.9637526652452025,1,0.050294806366235845,-0.199051872032718,-0.6234459703328971,25,
WP_GPCRS_CLASS_A_RHODOPSINLIKE,2.370895161479035e-4,0.002108174346288115,0.5188480777437918,0.39175520098969163,1.656134933182403,187,
WP_GPCRS_CLASS_B_SECRETINLIKE,0.6821705426356589,0.9423405536478591,0.06197627360019979,0.32396334269271876,0.8409057758447226,15,
WP_GPCRS_OTHER,0.042170274880988276,0.1276750346856915,0.3217759180753611,0.4037097103394248,1.453477438335453,64,
WP_GPR143_IN_MELANOCYTES_AND_RETINAL_PIGMENT_EPITHELIUM_CELLS,0.3490909090909091,0.6060733988966179,0.09374654224917187,0.35283411912770907,1.0672328569650291,28,
WP_G_PROTEIN_SIGNALING_PATHWAYS,1,1,0.054120056962023176,-0.14935003359051763,-0.6078866710888231,90,
WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3,1.6096212469350712e-6,3.30978368901024e-5,0.6435518361507222,0.5775522220089497,2.1179212924059243,73,
WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3,6.393515708038894e-5,7.742822090594342e-4,0.5384340963099162,0.665656363818249,2.06258553908778,31,
WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA,1.0610592816412496e-4,0.0011082174719364163,0.5384340963099162,0.5236402301797677,1.9202225371074475,73,
WP_HEART_DEVELOPMENT,9.369362279127464e-8,3.1888139894823477e-6,0.7049757151672383,0.7250301357446337,2.3885868157924737,39,
WP_HEDGEHOG_SIGNALING_PATHWAY_WP4249,0.007507825337213037,0.03462721312069751,0.40701791892395395,0.5080963017022572,1.682705356260229,40,
WP_HEDGEHOG_SIGNALING_PATHWAY_WP47,0.012478139167512775,0.050453570509516724,0.3807304007227924,0.6417953603566217,1.6658965824603402,15,
WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION,2.0032346376976964e-7,5.902067425097392e-6,0.6901324587967956,0.6533436085868278,2.2859314856953303,53,
WP_HEMATOPOIETIC_STEM_CELL_GENE_REGULATION_BY_GABP_ALPHABETA_COMPLEX,0.5220729366602687,0.7948816053511706,0.07473852274390924,0.3436016362210109,0.9563697805346139,20,
